blockNumber,timestamp, inputAmount,inputInUSD,outputAmount,outputInUSD,slippage,slippageIsAcceptable
12807373,1625916428,100000000000000000000000000,101798987686165492900000000,399464748318265759434004,100877452498853857641487274,0.009135194877389452,false
12807417,1625916472,100000000000000000000000000,101798987686165492900000000,399434801215498058842263,100874264753437788033788880,0.009167084736507958,false
12807461,1625916516,100000000000000000000000000,101798987686165492900000000,399404861871968241662400,100871076428982250547746231,0.009198982404401423,false
12807505,1625916560,100000000000000000000000000,101798987686165492900000000,399374930284451743829685,100867887525460435472826846,0.009230887882627936,false
12807549,1625916604,100000000000000000000000000,101798987686165492900000000,399345006449725848080729,100864698042845325996512245,0.009262801172748247,false
12807593,1625916648,100000000000000000000000000,101798987686165492900000000,399315090364569682596096,100861507981109698339923864,0.009294722276325329,false
12807637,1625916692,100000000000000000000000000,101798987686165492900000000,399285182025764219644142,100858317340226121671495134,0.009326651194925262,false
12807681,1625916736,100000000000000000000000000,101798987686165492900000000,399255281430092274226089,100855126120166958624385342,0.009358587930116125,false
12807725,1625916780,100000000000000000000000000,101798987686165492900000000,399225388574338502722321,100851934320904364874543295,0.009390532483468883,false
12807769,1625916824,100000000000000000000000000,101798987686165492900000000,399195503455289401539913,100848741942410289609255039,0.009422484856557167,false
12807813,1625916868,100000000000000000000000000,101798987686165492900000000,399165626069733305761378,100845548984656475510962146,0.009454445050956828,false
12807857,1625916912,100000000000000000000000000,101798987686165492900000000,399135756414460387794642,100842355447614458921201906,0.009486413068246824,false
12807901,1625916956,100000000000000000000000000,101798987686165492900000000,399105894486262656024244,100839161331255569723367010,0.009518388910007891,false
12807945,1625917000,100000000000000000000000000,101798987686165492900000000,399076040281933953463754,100835966635550931766824539,0.009550372577824096,false
12807989,1625917044,100000000000000000000000000,101798987686165492900000000,399046193798269956409408,100832771360471462635849983,0.009582364073281946,false
12808033,1625917088,100000000000000000000000000,101798987686165492900000000,399016355032068173094972,100829575505987873951122276,0.00961436339796995,false
12808077,1625917132,100000000000000000000000000,101798987686165492900000000,398986523980127942347809,100826379072070671405040302,0.009646370553479944,false
12808121,1625917176,100000000000000000000000000,101798987686165492900000000,398956700639250432246173,100823182058690155059594595,0.009678385541405765,false
12808165,1625917220,100000000000000000000000000,101798987686165492900000000,398926885006238638777716,100819984465816418947995309,0.009710408363343914,false
12808209,1625917264,100000000000000000000000000,101798987686165492900000000,398897077077897384499202,100816786293419351595675376,0.009742439020894,false
12808253,1625917308,100000000000000000000000000,101798987686165492900000000,398867276851033317197439,100813587541468636098483485,0.009774477515657631,false
12808297,1625917352,100000000000000000000000000,101798987686165492900000000,398837484322454908551423,100810388209933749991185378,0.009806523849238857,false
12808341,1625917396,100000000000000000000000000,101798987686165492900000000,398807699488972452795683,100807188298783965545675984,0.009838578023244837,false
12808385,1625917440,100000000000000000000000000,101798987686165492900000000,398777922347398065384842,100803987807988349737564179,0.009870640039285172,false
12808429,1625917484,100000000000000000000000000,101798987686165492900000000,398748152894545681659382,100800786737515764397466042,0.009902709898971684,false
12808473,1625917528,100000000000000000000000000,101798987686165492900000000,398718391127231055512613,100797585087334866343178812,0.009934787603919082,false
12808517,1625917572,100000000000000000000000000,101798987686165492900000000,398688637042271758058851,100794382857414107439840085,0.009966873155744516,false
12808561,1625917616,100000000000000000000000000,101798987686165492900000000,398658890636487176302787,100791180047721734561931537,0.009998966556067579,false
12808605,1625917660,100000000000000000000000000,101798987686165492900000000,398629151906698511810076,100787976658225789986992372,0.010031067806510974,false
12808649,1625917704,100000000000000000000000000,101798987686165492900000000,398599420849728779379106,100784772688894111169778170,0.010063176908699178,false
12808693,1625917748,100000000000000000000000000,101798987686165492900000000,398569697462402805713982,100781568139694330942732805,0.010095293864260002,false
12808737,1625917792,100000000000000000000000000,101798987686165492900000000,398539981741547228098696,100778363010593877959057118,0.010127418674823252,false
12808781,1625917836,100000000000000000000000000,101798987686165492900000000,398510273683990493072503,100775157301559976103834303,0.010159551342021844,false
12808825,1625917880,100000000000000000000000000,101798987686165492900000000,398480573286562855106483,100771951012559645056625758,0.010191691867490471,false
12808869,1625917924,100000000000000000000000000,101798987686165492900000000,398450880546096375281301,100768744143559700472692212,0.010223840252867156,false
12808913,1625917968,100000000000000000000000000,101798987686165492900000000,398421195459424919966159,100765536694526753603531411,0.010255996499792142,false
12808957,1625918012,100000000000000000000000000,101798987686165492900000000,398391518023384159498943,100762328665427211867551435,0.010288160609908337,false
12809001,1625918056,100000000000000000000000000,101798987686165492900000000,398361848234811566867547,100759120056227278662014460,0.010320332584861092,false
12809045,1625918100,100000000000000000000000000,101798987686165492900000000,398332186090546416392401,100755910866892953523665150,0.010352512426298643,false
12809089,1625918144,100000000000000000000000000,101798987686165492900000000,398302531587429782410177,100752701097390032323841272,0.010384700135871228,false
12809133,1625918188,100000000000000000000000000,101798987686165492900000000,398272884722304537958680,100749490747684107143258827,0.010416895715232188,false
12809177,1625918232,100000000000000000000000000,101798987686165492900000000,398243245492015353462931,100746279817740566612259113,0.010449099166037534,false
12809221,1625918276,100000000000000000000000000,101798987686165492900000000,398213613893408695422424,100743068307524595709411069,0.01048131048994505,false
12809265,1625918320,100000000000000000000000000,101798987686165492900000000,398183989923332825099573,100739856217001176129884324,0.01051352968861563,false
12809309,1625918364,100000000000000000000000000,101798987686165492900000000,398154373578637797209332,100736643546135086367948759,0.010545756763713054,false
12809353,1625918408,100000000000000000000000000,101798987686165492900000000,398124764856175458610004,100733430294890901511690399,0.010577991716903101,false
12809397,1625918452,100000000000000000000000000,101798987686165492900000000,398095163752799446995217,100730216463232993591657656,0.010610234549854214,false
12809441,1625918496,100000000000000000000000000,101798987686165492900000000,398065570265365189587086,100727002051125531610981316,0.010642485264237944,false
12809485,1625918540,100000000000000000000000000,101798987686165492900000000,398035984390729901830546,100723787058532481582455990,0.010674743861727398,false
12809529,1625918584,100000000000000000000000000,101798987686165492900000000,398006406125752586088859,100720571485417606732501776,0.010707010343999235,false
12809573,1625918628,100000000000000000000000000,101798987686165492900000000,397976835467294030340295,100717355331744467410344831,0.010739284712732333,false
12809617,1625918672,100000000000000000000000000,101798987686165492900000000,397947272412216806875990,100714138597476421463480132,0.010771566969607793,false
12809661,1625918716,100000000000000000000000000,101798987686165492900000000,397917716957385270998960,100710921282576623884986906,0.010803857116309601,false
12809705,1625918760,100000000000000000000000000,101798987686165492900000000,397888169099665559724302,100707703387008027328535283,0.01083615515452463,false
12809749,1625918804,100000000000000000000000000,101798987686165492900000000,397858628835925590480549,100704484910733382046525442,0.01086846108594175,false
12809793,1625918848,100000000000000000000000000,101798987686165492900000000,397829096163035059812200,100701265853715235853718737,0.010900774912252498,false
12809837,1625918892,100000000000000000000000000,101798987686165492900000000,397799571077865442083410,100698046215915934324658520,0.010933096635151518,false
12809881,1625918936,100000000000000000000000000,101798987686165492900000000,397770053577289988182851,100694825997297621003197602,0.010965426256335231,false
12809925,1625918980,100000000000000000000000000,101798987686165492900000000,397740543658183724229722,100691605197822237213503172,0.010997763777503167,false
12809969,1625919024,100000000000000000000000000,101798987686165492900000000,397711041317423450280942,100688383817451522362780227,0.011030109200357296,false
12810013,1625919068,100000000000000000000000000,101798987686165492900000000,397681546551887739039482,100685161856147013876197000,0.011062462526602035,false
12810057,1625919112,100000000000000000000000000,101798987686165492900000000,397652059358456934563867,100681939313870047329328400,0.01109482375794446,false
12810101,1625919156,100000000000000000000000000,101798987686165492900000000,397622579734013150978839,100678716190581756935965669,0.011127192896094318,false
12810145,1625919200,100000000000000000000000000,101798987686165492900000000,397593107675440271187164,100675492486243074722059365,0.011159569942763792,false
12810189,1625919244,100000000000000000000000000,101798987686165492900000000,397563643179623945582609,100672268200814731513348548,0.011191954899667511,false
12810233,1625919288,100000000000000000000000000,101798987686165492900000000,397534186243451590764061,100669043334257256469817856,0.011224347768523213,false
12810277,1625919332,100000000000000000000000000,101798987686165492900000000,397504736863812388250808,100665817886530977454993528,0.01125674855105041,false
12810321,1625919376,100000000000000000000000000,101798987686165492900000000,397475295037597283198961,100662591857596020998052979,0.011289157248971726,false
12810365,1625919420,100000000000000000000000000,101798987686165492900000000,397445860761698983119041,100659365247412312443840445,0.011321573864012446,false
12810409,1625919464,100000000000000000000000000,101798987686165492900000000,397416434033011956594701,100656138055939575920323949,0.011353998397899856,false
12810453,1625919508,100000000000000000000000000,101798987686165492900000000,397387014848432432002602,100652910283137334369247234,0.011386430852364127,false
12810497,1625919552,100000000000000000000000000,101798987686165492900000000,397357603204858396233436,100649681928964910203463564,0.011418871229138317,false
12810541,1625919596,100000000000000000000000000,101798987686165492900000000,397328199099189593414096,100646452993381424406180885,0.011451319529957704,false
12810585,1625919640,100000000000000000000000000,101798987686165492900000000,397298802528327523630984,100643223476345797426554759,0.011483775756559789,false
12810629,1625919684,100000000000000000000000000,101798987686165492900000000,397269413489175441654465,100639993377816749048456816,0.011516239910685622,false
12810673,1625919728,100000000000000000000000000,101798987686165492900000000,397240031978638355664469,100636762697752798110266924,0.01154871199407781,false
12810717,1625919772,100000000000000000000000000,101798987686165492900000000,397210657993623025977219,100633531436112263232795999,0.011581192008482066,false
12810761,1625919816,100000000000000000000000000,101798987686165492900000000,397181291531037963773115,100630299592853262353277614,0.01161367995564655,false
12810805,1625919860,100000000000000000000000000,101798987686165492900000000,397151932587793429825741,100627067167933712994649825,0.011646175837322081,false
12810849,1625919904,100000000000000000000000000,101798987686165492900000000,397122581160801433232020,100623834161311332419529909,0.011678679655261925,false
12810893,1625919948,100000000000000000000000000,101798987686165492900000000,397093237246975730143497,100620600572943637620668702,0.01171119141122201,false
12810937,1625919992,100000000000000000000000000,101798987686165492900000000,397063900843231822498760,100617366402787945467219138,0.011743711106960708,false
12810981,1625920036,100000000000000000000000000,101798987686165492900000000,397034571946486956756996,100614131650801372671128486,0.011776238744238832,false
12811025,1625920080,100000000000000000000000000,101798987686165492900000000,397005250553660122632670,100610896316940836059308244,0.011808774324820304,false
12811069,1625920124,100000000000000000000000000,101798987686165492900000000,396975936661672051831346,100607660401163052343532162,0.011841317850471267,false
12811113,1625920168,100000000000000000000000000,101798987686165492900000000,396946630267445216786629,100604423903424538678494958,0.011873869322960084,false
12811157,1625920212,100000000000000000000000000,101798987686165492900000000,396917331367903829398241,100601186823681612101333504,0.01190642874405845,false
12811201,1625920256,100000000000000000000000000,101798987686165492900000000,396888039959973839771218,100597949161890390206774401,0.011938996115540057,false
12811245,1625920300,100000000000000000000000000,101798987686165492900000000,396858756040582934956237,100594710918006791112125601,0.011971571439181261,false
12811289,1625920344,100000000000000000000000000,101798987686165492900000000,396829479606660537691066,100591472091986533011384427,0.012004154716761084,false
12811333,1625920388,100000000000000000000000000,101798987686165492900000000,396800210655137805143141,100588232683785134898694672,0.012036745950061212,false
12811377,1625920432,100000000000000000000000000,101798987686165492900000000,396770949182947627653257,100584992693357916418086770,0.01206934514086555,false
12811421,1625920476,100000000000000000000000000,101798987686165492900000000,396741695187024627480386,100581752120659997816892602,0.012101952290961115,false
12811465,1625920520,100000000000000000000000000,101798987686165492900000000,396712448664305157547615,100578510965646300248348933,0.01213456740213692,false
12811509,1625920564,100000000000000000000000000,101798987686165492900000000,396683209611727300189203,100575269228271545489553239,0.012167190476184864,false
12811553,1625920608,100000000000000000000000000,101798987686165492900000000,396653978026230865898745,100572026908490256552488514,0.01219982151489929,false
12811597,1625920652,100000000000000000000000000,101798987686165492900000000,396624753904757392078470,100568784006256757309085409,0.012232460520077426,false
12811641,1625920696,100000000000000000000000000,101798987686165492900000000,396595537244250141789637,100565540521525172689169088,0.012265107493518723,false
12811685,1625920740,100000000000000000000000000,101798987686165492900000000,396566328041654102504055,100562296454249428934666747,0.012297762437025295,false
12811729,1625920784,100000000000000000000000000,101798987686165492900000000,396537126293915984856714,100559051804383253317109339,0.012330425352401697,false
12811773,1625920828,100000000000000000000000000,101798987686165492900000000,396507931997984221399521,100555806571880174651175504,0.012363096241455374,false
12811817,1625920872,100000000000000000000000000,101798987686165492900000000,396478745150808965356154,100552560756693522970106720,0.012395775105995988,false
12811861,1625920916,100000000000000000000000000,101798987686165492900000000,396449565749342089378021,100549314358776429890436688,0.01242846194783609,false
12811905,1625920960,100000000000000000000000000,101798987686165492900000000,396420393790537184301327,100546067378081828528404913,0.012461156768790671,false
12811949,1625921004,100000000000000000000000000,101798987686165492900000000,396391229271349557905248,100542819814562453723189728,0.012493859570677168,false
12811993,1625921048,100000000000000000000000000,101798987686165492900000000,396362072188736233671211,100539571668170841758857127,0.01252657035531568,false
12812037,1625921092,100000000000000000000000000,101798987686165492900000000,396332922539655949543276,100536322938859330902339050,0.012559289124529194,false
12812081,1625921136,100000000000000000000000000,101798987686165492900000000,396303780321069156689623,100533073626580061288007757,0.01259201588014247,false
12812125,1625921180,100000000000000000000000000,101798987686165492900000000,396274645529938018265142,100529823731284974716212365,0.012624750623983827,false
12812169,1625921224,100000000000000000000000000,101798987686165492900000000,396245518163226408175116,100526573252925815305191936,0.012657493357883354,false
12812213,1625921268,100000000000000000000000000,101798987686165492900000000,396216398217899909840018,100523322191454129045679285,0.01269024408367403,false
12812257,1625921312,100000000000000000000000000,101798987686165492900000000,396187285690925814961389,100520070546821264052797728,0.012723002803191719,false
12812301,1625921356,100000000000000000000000000,101798987686165492900000000,396158180579273122288826,100516818318978370737515230,0.012755769518274063,false
12812345,1625921400,100000000000000000000000000,101798987686165492900000000,396129082879912536388062,100513565507876401769928336,0.012788544230762255,false
12812389,1625921444,100000000000000000000000000,101798987686165492900000000,396099992589816466410136,100510312113466112162954732,0.012821326942499045,false
12812433,1625921488,100000000000000000000000000,101798987686165492900000000,396070909705959024861666,100507058135698059321882202,0.012854117655330732,false
12812477,1625921532,100000000000000000000000000,101798987686165492900000000,396041834225316026376205,100503803574522603157640249,0.012886916371105617,false
12812521,1625921576,100000000000000000000000000,101798987686165492900000000,396012766144864986486693,100500548429889906327290523,0.01291972309167444,false
12812565,1625921620,100000000000000000000000000,101798987686165492900000000,395983705461585120399000,100497292701749933816416304,0.01295253781889083,false
12812609,1625921664,100000000000000000000000000,101798987686165492900000000,395954652172457341766555,100494036390052453570591854,0.01298536055461108,false
12812653,1625921708,100000000000000000000000000,101798987686165492900000000,395925606274464261466063,100490779494747036332900341,0.013018191300693926,false
12812697,1625921752,100000000000000000000000000,101798987686165492900000000,395896567764590186374312,100487522015783055394087993,0.013051030059000324,false
12812741,1625921796,100000000000000000000000000,101798987686165492900000000,395867536639821118146061,100484263953109687340255361,0.013083876831394337,false
12812785,1625921840,100000000000000000000000000,101798987686165492900000000,395838512897144751993014,100481005306675911604674047,0.013116731619742472,false
12812829,1625921884,100000000000000000000000000,101798987686165492900000000,395809496533550475463877,100477746076430510675937632,0.013149594425913458,false
12812873,1625921928,100000000000000000000000000,101798987686165492900000000,395780487546029367225498,100474486262322070145491105,0.01318246525177913,false
12812917,1625921972,100000000000000000000000000,101798987686165492900000000,395751485931574195845086,100471225864298978960524666,0.013215344099213544,false
12812961,1625922016,100000000000000000000000000,101798987686165492900000000,395722491687179418573512,100467964882309429049893089,0.013248230970093422,false
12813005,1625922060,100000000000000000000000000,101798987686165492900000000,395693504809841180129685,100464703316301416047925316,0.013281125866297927,false
12813049,1625922104,100000000000000000000000000,101798987686165492900000000,395664525296557311486006,100461441166222738826059630,0.01331402878970911,false
12813093,1625922148,100000000000000000000000000,101798987686165492900000000,395635553144327328654904,100458178432020999575850595,0.013346939742211239,false
12813137,1625922192,100000000000000000000000000,101798987686165492900000000,395606588350152431476437,100454915113643604337375111,0.013379858725691474,false
12813181,1625922236,100000000000000000000000000,101798987686165492900000000,395577630911035502406974,100451651211037762582909555,0.013412785742039413,false
12813225,1625922280,100000000000000000000000000,101798987686165492900000000,395548680823981105308950,100448386724150487607353513,0.01344572079314732,false
12813269,1625922324,100000000000000000000000000,101798987686165492900000000,395519738085995484241688,100445121652928596247840898,0.01347866388090968,false
12813313,1625922368,100000000000000000000000000,101798987686165492900000000,395490802694086562253294,100441855997318709370284047,0.013511615007223865,false
12813357,1625922412,100000000000000000000000000,101798987686165492900000000,395461874645263940173621,100438589757267251666683112,0.01354457417398991,false
12813401,1625922456,100000000000000000000000000,101798987686165492900000000,395432953936538895408303,100435322932720451658786586,0.01357754138311007,false
12813445,1625922500,100000000000000000000000000,101798987686165492900000000,395404040564924380733852,100432055523624342116419395,0.013610516636489711,false
12813489,1625922544,100000000000000000000000000,101798987686165492900000000,395375134527435023093822,100428787529924759703788043,0.013643499936036418,false
12813533,1625922588,100000000000000000000000000,101798987686165492900000000,395346235821087122396045,100425518951567345328350159,0.013676491283659997,false
12813577,1625922632,100000000000000000000000000,101798987686165492900000000,395317344442898650310916,100422249788497544166979567,0.013709490681273806,false
12813621,1625922676,100000000000000000000000000,101798987686165492900000000,395288460389889249070756,100418980040660605511384855,0.013742498130792757,false
12813665,1625922720,100000000000000000000000000,101798987686165492900000000,395259583659080230270223,100415709708001583179567777,0.013775513634134873,false
12813709,1625922764,100000000000000000000000000,101798987686165492900000000,395230714247494573667795,100412438790465335217950273,0.013808537193220838,false
12813753,1625922808,100000000000000000000000000,101798987686165492900000000,395201852152156925988302,100409167287996524549392394,0.013841568809973781,false
12813797,1625922852,100000000000000000000000000,101798987686165492900000000,395172997370093599726523,100405895200539618149506517,0.013874608486319051,false
12813841,1625922896,100000000000000000000000000,101798987686165492900000000,395144149898332571951836,100402622528038887842483103,0.013907656224185327,false
12813885,1625922940,100000000000000000000000000,101798987686165492900000000,395115309733903483113926,100399349270438410142740133,0.013940712025503066,false
12813929,1625922984,100000000000000000000000000,101798987686165492900000000,395086476873837635849545,100396075427682066330416883,0.01397377589220583,false
12813973,1625923028,100000000000000000000000000,101798987686165492900000000,395057651315167993790326,100392800999713542371838899,0.01400684782622963,false
12814017,1625923072,100000000000000000000000000,101798987686165492900000000,395028833054929180371655,100389525986476329184722817,0.014039927829513132,false
12814061,1625923116,100000000000000000000000000,101798987686165492900000000,395000022090157477642582,100386250387913722552120894,0.014073015903997455,false
12814105,1625923160,100000000000000000000000000,101798987686165492900000000,394971218417890825076798,100382974203968823395344490,0.01410611205162593,false
12814149,1625923204,100000000000000000000000000,101798987686165492900000000,394942422035168818384645,100379697434584537517683216,0.014139216274345445,false
12814193,1625923248,100000000000000000000000000,101798987686165492900000000,394913632939032708326184,100376420079703575875532571,0.014172328574104665,false
12814237,1625923292,100000000000000000000000000,101798987686165492900000000,394884851126525399525311,100373142139268454778735316,0.014205448952854915,false
12814281,1625923336,100000000000000000000000000,101798987686165492900000000,394856076594691449284907,100369863613221495514748285,0.014238577412550635,false
12814325,1625923380,100000000000000000000000000,101798987686165492900000000,394827309340577066403048,100366584501504824909340801,0.014271713955148035,false
12814369,1625923424,100000000000000000000000000,101798987686165492900000000,394798549361230109990244,100363304804060375020173201,0.014304858582606439,false
12814413,1625923468,100000000000000000000000000,101798987686165492900000000,394769796653700088287733,100360024520829883387751787,0.014338011296887831,false
12814457,1625923512,100000000000000000000000000,101798987686165492900000000,394741051215038157486805,100356743651754892992900633,0.014371172099956642,false
12814501,1625923556,100000000000000000000000000,101798987686165492900000000,394712313042297120549176,100353462196776752456981963,0.014404340993779519,false
12814545,1625923600,100000000000000000000000000,101798987686165492900000000,394683582132531426028390,100350180155836615978702418,0.01443751798032622,false
12814589,1625923644,100000000000000000000000000,101798987686165492900000000,394654858482797166892274,100346897528875443342669636,0.014470703061568946,false
12814633,1625923688,100000000000000000000000000,101798987686165492900000000,394626142090152079346413,100343614315834000213270178,0.014503896239482339,false
12814677,1625923732,100000000000000000000000000,101798987686165492900000000,394597432951655541658672,100340330516652857949634476,0.014537097516043707,false
12814721,1625923776,100000000000000000000000000,101798987686165492900000000,394568731064368572984749,100337046131272393760880260,0.014570306893232798,false
12814765,1625923820,100000000000000000000000000,101798987686165492900000000,394540036425353832194763,100333761159632790832581936,0.01460352437303225,false
12814809,1625923864,100000000000000000000000000,101798987686165492900000000,394511349031675616700872,100330475601674038259987570,0.014636749957427142,false
12814853,1625923908,100000000000000000000000000,101798987686165492900000000,394482668880399861285922,100327189457335931251805407,0.014669983648405216,false
12814897,1625923952,100000000000000000000000000,101798987686165492900000000,394453995968594136933129,100323902726558071037745684,0.014703225447956214,false
12814941,1625923996,100000000000000000000000000,101798987686165492900000000,394425330293327649656793,100320615409279865025243919,0.014736475358073653,false
12814985,1625924040,100000000000000000000000000,101798987686165492900000000,394396671851671239334027,100317327505440526825131867,0.014769733380752381,false
12815029,1625924084,100000000000000000000000000,101798987686165492900000000,394368020640697378537531,100314039014979076313081137,0.014802999517990578,false
12815073,1625924128,100000000000000000000000000,101798987686165492900000000,394339376657480171369377,100310749937834339586609350,0.014836273771788866,false
12815117,1625924172,100000000000000000000000000,101798987686165492900000000,394310739899095352295826,100307460273944949379681660,0.014869556144150309,false
12815161,1625924216,100000000000000000000000000,101798987686165492900000000,394282110362620284983168,100304170023249344687174055,0.014902846637080636,false
12815205,1625924260,100000000000000000000000000,101798987686165492900000000,394253488045133961134584,100300879185685770966068466,0.014936145252588462,false
12815249,1625924304,100000000000000000000000000,101798987686165492900000000,394224872943716999328028,100297587761192280310835392,0.014969451992684402,false
12815293,1625924348,100000000000000000000000000,101798987686165492900000000,394196265055451643855132,100294295749706731457721318,0.015002766859381955,false
12815337,1625924392,100000000000000000000000000,101798987686165492900000000,394167664377421763561130,100291003151166789653148452,0.01503608985469751,false
12815381,1625924436,100000000000000000000000000,101798987686165492900000000,394139070906712850685795,100287709965509927159441533,0.015069420980649673,false
12815425,1625924480,100000000000000000000000000,101798987686165492900000000,394110484640412019705407,100284416192673422717759917,0.015102760239259494,false
12815469,1625924524,100000000000000000000000000,101798987686165492900000000,394081905575608006175716,100281121832594362053142898,0.015136107632551132,false
12815513,1625924568,100000000000000000000000000,101798987686165492900000000,394053333709391165575943,100277826885209637694325303,0.015169463162550967,false
12815557,1625924612,100000000000000000000000000,101798987686165492900000000,394024769038853472153778,100274531350455949266849199,0.015202826831288041,false
12815601,1625924656,100000000000000000000000000,101798987686165492900000000,393996211561088517771397,100271235228269803331632359,0.015236198640793841,false
12815645,1625924700,100000000000000000000000000,101798987686165492900000000,393967661273191510752494,100267938518587513445411840,0.015269578593102962,false
12815689,1625924744,100000000000000000000000000,101798987686165492900000000,393939118172259274730318,100264641221345200330392267,0.015302966690251774,false
12815733,1625924788,100000000000000000000000000,101798987686165492900000000,393910582255390247496723,100261343336478791814832417,0.015336362934279979,false
12815777,1625924832,100000000000000000000000000,101798987686165492900000000,393882053519684479852226,100258044863924023146243996,0.015369767327229722,false
12815821,1625924876,100000000000000000000000000,101798987686165492900000000,393853531962243634457075,100254745803616436597647646,0.015403179871145367,false
12815865,1625924920,100000000000000000000000000,101798987686165492900000000,393825017580170984683318,100251446155491381974917005,0.015436600568074166,false
12815909,1625924964,100000000000000000000000000,101798987686165492900000000,393796510370571413467881,100248145919484016313933264,0.015470029420065812,false
12815953,1625925008,100000000000000000000000000,101798987686165492900000000,393768010330551412166654,100244845095529304126424042,0.015503466429173107,false
12815997,1625925052,100000000000000000000000000,101798987686165492900000000,393739517457219079409570,100241543683562017529319771,0.015536911597450409,false
12816041,1625925096,100000000000000000000000000,101798987686165492900000000,393711031747684119956699,100238241683516736079908488,0.015570364926955849,false
12816085,1625925140,100000000000000000000000000,101798987686165492900000000,393682553199057843555336,100234939095327846864210357,0.015603826419749334,false
12816129,1625925184,100000000000000000000000000,101798987686165492900000000,393654081808453163798086,100231635918929544900286948,0.01563729607789366,false
12816173,1625925228,100000000000000000000000000,101798987686165492900000000,393625617572984596981957,100228332154255832508871037,0.015670773903454283,false
12816217,1625925272,100000000000000000000000000,101798987686165492900000000,393597160489768260968445,100225027801240520009108944,0.015704259898499107,false
12816261,1625925316,100000000000000000000000000,101798987686165492900000000,393568710555921874044618,100221722859817225560836771,0.015737754065098475,false
12816305,1625925360,100000000000000000000000000,101798987686165492900000000,393540267768564753785196,100218417329919375051655706,0.01577125640532584,false
12816349,1625925404,100000000000000000000000000,101798987686165492900000000,393511832124817815915622,100215111211480202391221449,0.015804766921256874,false
12816393,1625925448,100000000000000000000000000,101798987686165492900000000,393483403621803573176137,100211804504432749353724323,0.015838285614969916,false
12816437,1625925492,100000000000000000000000000,101798987686165492900000000,393454982256646134186836,100208497208709865797227299,0.015871812488545967,false
12816481,1625925536,100000000000000000000000000,101798987686165492900000000,393426568026471202313724,100205189324244209576646106,0.01590534754406847,false
12816525,1625925580,100000000000000000000000000,101798987686165492900000000,393398160928406074535757,100201880850968246672668550,0.01593889078362354,false
12816569,1625925624,100000000000000000000000000,101798987686165492900000000,393369760959579640312881,100198571788814251314086545,0.015972442209300164,false
12816613,1625925668,100000000000000000000000000,101798987686165492900000000,393341368117122380455047,100195262137714305800324065,0.016006001823189342,false
12816657,1625925712,100000000000000000000000000,101798987686165492900000000,393312982398166365992230,100191951897600300885361791,0.016039569627385175,false
12816701,1625925756,100000000000000000000000000,101798987686165492900000000,393284603799845257045415,100188641068403935359127000,0.01607314562398443,false
12816745,1625925800,100000000000000000000000000,101798987686165492900000000,393256232319294301698592,100185329650056716720702197,0.016106729815085874,false
12816789,1625925844,100000000000000000000000000,101798987686165492900000000,393227867953650334871709,100182017642489960567591873,0.0161403222027916,false
12816833,1625925888,100000000000000000000000000,101798987686165492900000000,393199510700051777194635,100178705045634791149653236,0.016173922789205708,false
12816877,1625925932,100000000000000000000000000,101798987686165492900000000,393171160555638633882084,100175391859422141117258278,0.016207531576435175,false
12816921,1625925976,100000000000000000000000000,101798987686165492900000000,393142817517552493609533,100172078083782751787447314,0.016241148566589647,false
12816965,1625926020,100000000000000000000000000,101798987686165492900000000,393114481582936527390118,100168763718647172986388362,0.016274773761781436,false
12817009,1625926064,100000000000000000000000000,101798987686165492900000000,393086152748935487452503,100165448763945763178004952,0.01630840716412507,false
12817053,1625926108,100000000000000000000000000,101798987686165492900000000,393057831012695706119739,100162133219608689726657083,0.016342048775737972,false
12817097,1625926152,100000000000000000000000000,101798987686165492900000000,393029516371365094689089,100158817085565928438164196,0.016375698598739996,false
12817141,1625926196,100000000000000000000000000,101798987686165492900000000,393001208822093142312836,100155500361747264129928738,0.016409356635254113,false
12817185,1625926240,100000000000000000000000000,101798987686165492900000000,392972908362030914880065,100152183048082290523929020,0.016443022887405068,false
12817229,1625926284,100000000000000000000000000,101798987686165492900000000,392944614988331053899417,100148865144500409967124635,0.016476697357320935,false
12817273,1625926328,100000000000000000000000000,101798987686165492900000000,392916328698147775382821,100145546650930833987705825,0.01651038004713201,false
12817317,1625926372,100000000000000000000000000,101798987686165492900000000,392888049488636868730192,100142227567302582943168082,0.016544070958971258,false
12817361,1625926416,100000000000000000000000000,101798987686165492900000000,392859777356955695615104,100138907893544486315381327,0.01657777009497452,false
12817405,1625926460,100000000000000000000000000,101798987686165492900000000,392831512300263188871436,100135587629585182693096314,0.016611477457279644,false
12817449,1625926504,100000000000000000000000000,101798987686165492900000000,392803254315719851380980,100132266775353119660390736,0.016645193048027807,false
12817493,1625926548,100000000000000000000000000,101798987686165492900000000,392775003400487754962021,100128945330776553995372373,0.01667891686936218,false
12817537,1625926592,100000000000000000000000000,101798987686165492900000000,392746759551730539258889,100125623295783551890830797,0.016712648923429052,false
12817581,1625926636,100000000000000000000000000,101798987686165492900000000,392718522766613410632467,100122300670301988485411263,0.016746389212376922,false
12817625,1625926680,100000000000000000000000000,101798987686165492900000000,392690293042303141051672,100118977454259548444358019,0.01678013773835718,false
12817669,1625926724,100000000000000000000000000,101798987686165492900000000,392662070375968066985897,100115653647583725676978166,0.01681389450352344,false
12817713,1625926768,100000000000000000000000000,101798987686165492900000000,392633854764778088298418,100112329250201823562466539,0.01684765951003242,false
